id,marca_auto,modelo_id,modelo_auto,version_auto,anio_auto,marca_bateria,modelo_bateria,sku_bateria
0,DATSUN,140 J,140 J,GASOLINA,,BOSCH,  S560D / NX110-5L,1102273 / 1396013
0,DATSUN,140J,140 J,GASOLINA,2000-,CAPSA,13W / 11AP,149757X / 1888242
0,DATSUN,140J,140 J,GASOLINA,2000-,ETNA,W-13 PRO / V-13 INV PRO,222305 / 512338
0,DATSUN,140J,140 J,,,CAPSA,11AP,1888234
0,DATSUN,140J,140 J,,,ETNA,W-13 PRO / V-13 INV PRO,222305 / 512338
0,DATSUN,160 J,160 J,GASOLINA,,BOSCH,  S560D / NX110-5L,1102273 / 1396013
0,DATSUN,160J,160 J,GASOLINA,2000-,CAPSA,13W / 11AP,149757X / 1888242
0,DATSUN,160J,160 J,GASOLINA,2000-,ETNA,W-13 PRO / V-13 INV PRO,222305 / 512338
0,DATSUN,160J,160 J,,,CAPSA,11AP,1888234
0,DATSUN,160J,160 J,,,ETNA,W-13 PRO / V-13 INV PRO,222305 / 512338
0,Mercedes-Benz,190E,190E,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,190E,190E,GASOLINA,2000-,ETNA,W-13 PL / S-1215 PL,1845780/ 1845802
0,Mercedes-Benz,190E,190E,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,190E,190E,GASOLINA,2000-2005,ETNA,W-13 PL / S-1215 PL,1845780/ 1845802
0,Mercedes-Benz,190E,190E,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,190E,190E,GASOLINA,2006+,ETNA,W-13 PL / S-1215 PL,1845780/ 1845802
0,Mercedes-Benz,190E,190E,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,190E,190E,,,ETNA,W-13 PL / S-1215 PL,1845780/ 1845799
0,Mercedes-Benz,190E,190E,GASOLINA,,BOSCH,S570D ,1102303
0,PEUGEOT,"207/308/206 (XR,XS,X3,XT,CC,SW) ","207/308/206 (XR,XS,X3,XT,CC,SW) ",GASOLINA,,BOSCH,  S560DH,1102281
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",GASOLINA,2000-,ETNA,W-11 AD / W13 AD,1898213  /1898221 
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",GASOLINA,2000-2005,ETNA,W-11 AD / W13 AD,1898213  /1898221 
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",GASOLINA,2006+,ETNA,W-11 AD / W13 AD,1898213  /1898221 
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",,,ENERJET,11W63 / 13W75,1862928 - 1839632
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",,,BOSCH,  S560DH,1102281
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",,,CAPSA,13WI,140962X
0,PEUGEOT,207308206XRXSX3XTCCSW,"207/308/206 (XR,XS,X3,XT,CC,SW) ",,,ETNA,W-11 AD / W13 AD,44084  /1898221 
0,Mercedes-Benz,300CE,300CE,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,300CE,300CE,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,300CE,300CE,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,300CE,300CE,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,300CE,300CE,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,300CE,300CE,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,300CE,300CE,,,ENERJET,15MB90,1862936
0,Mercedes-Benz,300CE,300CE,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,300CE,300CE,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,300CE,300CE,GASOLINA,,BOSCH,S570D ,1102303
0,PEUGEOT,"306 (XR, XS, XT)","306 (XR, XS, XT)",GASOLINA,,BOSCH,S560D,1102273
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",GASOLINA,2000-,ETNA,W-11 AD / W13 AD,1898213  /1898221 
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",GASOLINA,2000-2005,ETNA,W-11 AD / W13 AD,1898213  /1898221 
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",GASOLINA,2006+,ETNA,W-11 AD / W13 AD,1898213  /1898221 
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",,,ENERJET,11W63 / 13W75,1862928 - 1839632
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",,,CAPSA,13WI,140962X
0,PEUGEOT,306XRXSXT,"306 (XR, XS, XT)",,,ETNA,W-11 AD / W13 AD,44085  /1898221 
0,BMW,316I,316I,GASOLINA,2000-,CAPSA,15MBI,1497896
0,BMW,316I,316I,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,BMW,316I,316I,GASOLINA,2000-2005,CAPSA,15MBI,1497896
0,BMW,316I,316I,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,BMW,316I,316I,GASOLINA,2006+,CAPSA,15MBI,1497896
0,BMW,316I,316I,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,BMW,316I,316I,,,ENERJET,15MB90,1862936
0,BMW,316I,316I,,,BOSCH,  S570D,1102303
0,BMW,316I,316I,,,CAPSA,15MBI,1497596
0,BMW,316I,316I,,,ETNA,S-1215 PL,1845799
0,BMW,316I,316I,GASOLINA,,BOSCH,S570D ,1102303
0,BMW,318Z3,318-Z3,GASOLINA,2000-,CAPSA,15MBI,1497896
0,BMW,318Z3,318-Z3,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,BMW,318Z3,318-Z3,GASOLINA,2000-2005,CAPSA,15MBI,1497896
0,BMW,318Z3,318-Z3,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,BMW,318Z3,318-Z3,GASOLINA,2006+,CAPSA,15MBI,1497896
0,BMW,318Z3,318-Z3,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,BMW,318Z3,318-Z3,,,ENERJET,15MB90,1862936
0,BMW,318Z3,318-Z3,,,BOSCH,  S570D,1102303
0,BMW,318Z3,318-Z3,,,CAPSA,15MBI,1497596
0,BMW,318Z3,318-Z3,,,ETNA,S-1215 PL,1845799
0,BMW,318-Z3,318-Z3,GASOLINA,,BOSCH,S570D ,1102303
0,BMW,325I-Z3  1.9-523I,325I-Z3  1.9-523I,GASOLINA,,BOSCH,S570D ,1102303
0,BMW,325IZ319523I,325I-Z3  1.9-523I,GASOLINA,2000-,CAPSA,15MBI,1497896
0,BMW,325IZ319523I,325I-Z3  1.9-523I,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,BMW,325IZ319523I,325I-Z3  1.9-523I,GASOLINA,2000-2005,CAPSA,15MBI,1497896
0,BMW,325IZ319523I,325I-Z3  1.9-523I,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,BMW,325IZ319523I,325I-Z3  1.9-523I,GASOLINA,2006+,CAPSA,15MBI,1497896
0,BMW,325IZ319523I,325I-Z3  1.9-523I,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,BMW,325IZ319523I,325I-Z3  1.9-523I,,,ENERJET,15MB90,1862936
0,BMW,325IZ319523I,325I-Z3  1.9-523I,,,CAPSA,15MBI,1497596
0,BMW,325IZ319523I,325I-Z3  1.9-523I,,,ETNA,S-1215 PL,1845799
0,Mercedes-Benz,350SD,350SD,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,350SD,350SD,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,350SD,350SD,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,350SD,350SD,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,350SD,350SD,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,350SD,350SD,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,350SD,350SD,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,350SD,350SD,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,350SD,350SD,GASOLINA,,BOSCH,S570D ,1102303
0,Mercedes-Benz,400E,400E,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,400E,400E,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,400E,400E,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,400E,400E,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,400E,400E,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,400E,400E,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,400E,400E,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,400E,400E,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,400E,400E,GASOLINA,,BOSCH,S570D ,1102303
0,Mercedes-Benz,420SEL,420SEL,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,420SEL,420SEL,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,420SEL,420SEL,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,420SEL,420SEL,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,420SEL,420SEL,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,420SEL,420SEL,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,420SEL,420SEL,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,420SEL,420SEL,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,420SEL,420SEL,GASOLINA,,BOSCH,S570D ,1102303
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,1995-,CAPSA,15APCG,1497588
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,1995-,CAPSA,1135 / 13API,1634798 / 1409611
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,1995-,ETNA,  FH-1215 PRO,410136/ 1898248
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,1995-,ETNA,V13 INVPRO / PL,512338
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,1996-2000,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,1996-2000,CAPSA,15APCG,1497588
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,1996-2000,CAPSA,1135 / 13API,1634798 / 1409611
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,1996-2000,ETNA,  FH-1215 PRO,410136/ 1898248
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,1996-2000,ETNA,V13 INVPRO / PL,512338
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,2000-2002,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,2000-2002,CAPSA,15APCG,1497588
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,2000-2002,CAPSA,1135 / 13API,1634798 / 1409611
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,2000-2002,ETNA, / FH-1215 PRO,410136
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,2000-2002,ETNA,V13PRO  INV / PL,512338 / 1898248
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,2003-2009,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,2003-2009,CAPSA,15APCG,1497588
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,2003-2009,CAPSA,1135 / 13API,1634798 / 1409611
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,2003-2009,ETNA, / FH-1215 PRO,410136
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,2003-2009,ETNA,V13PRO / V13INV PL,222291 / 1898249
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,2010+,CAPSA,15APCG,1497588
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,2010+,CAPSA,1135 / 13API,1634798 / 1409611
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,2010+,ETNA, / FH-1215 PRO,410136
0,TOYOTA,4RUNNER,4RUNNER,GASOLINA,2010+,ETNA,V13PRO / V13INV PL,222291 / 1898249
0,TOYOTA,4RUNNER,4RUNNER,,,BOSCH, NX110-5L MF(75AH/580A),1396013
0,TOYOTA,4RUNNER,4RUNNER,,,CAPSA,13API,1409611
0,TOYOTA,4RUNNER,4RUNNER,,,ETNA,V-13 INV PL / FH-1215 PRO,1898248 /  410136
0,TOYOTA,4RUNNER,4RUNNER,DIESEL,,BOSCH,  NX120-7L.,1181645
0,Mercedes-Benz,500E,500E,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,500E,500E,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,500E,500E,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,500E,500E,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,500E,500E,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,500E,500E,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,500E,500E,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,500E,500E,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,500E,500E,GASOLINA,,BOSCH,S570D ,1102303
0,BMW,520I,520I,GASOLINA,2000-,CAPSA,15MBI,1497896
0,BMW,520I,520I,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,BMW,520I,520I,GASOLINA,2000-2005,CAPSA,15MBI,1497896
0,BMW,520I,520I,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,BMW,520I,520I,GASOLINA,2006+,CAPSA,15MBI,1497896
0,BMW,520I,520I,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,BMW,520I,520I,,,ENERJET,15MB90,1862936
0,BMW,520I,520I,,,BOSCH,  S570D,1102303
0,BMW,520I,520I,,,CAPSA,15MBI,1497596
0,BMW,520I,520I,,,ETNA,S-1215 PL,1845799
0,BMW,520I,520I,GASOLINA,,BOSCH,S570D ,1102303
0,BMW,528I,528I,GASOLINA,2000-,CAPSA,15MBI,1497896
0,BMW,528I,528I,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,BMW,528I,528I,GASOLINA,2000-2005,CAPSA,15MBI,1497896
0,BMW,528I,528I,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,BMW,528I,528I,GASOLINA,2006+,CAPSA,15MBI,1497896
0,BMW,528I,528I,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,BMW,528I,528I,,,ENERJET,15MB90,1862936
0,BMW,528I,528I,,,BOSCH,  S570D,1102303
0,BMW,528I,528I,,,CAPSA,15MBI,1497596
0,BMW,528I,528I,,,ETNA,S-1215 PL,1845799
0,BMW,528I,528I,GASOLINA,,BOSCH,S570D ,1102303
0,BMW,540I735I,540I-735I,GASOLINA,2000-,CAPSA,15MBI,1497896
0,BMW,540I735I,540I-735I,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,BMW,540I735I,540I-735I,GASOLINA,2000-2005,CAPSA,15MBI,1497896
0,BMW,540I735I,540I-735I,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,BMW,540I735I,540I-735I,GASOLINA,2006+,CAPSA,15MBI,1497896
0,BMW,540I735I,540I-735I,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,BMW,540I735I,540I-735I,,,ENERJET,15MB90,1862936
0,BMW,540I735I,540I-735I,,,BOSCH,  S570D,1102303
0,BMW,540I735I,540I-735I,,,CAPSA,15MBI,1497596
0,BMW,540I735I,540I-735I,,,ETNA,S-1215 PL,1845799
0,BMW,540I-735I,540I-735I,GASOLINA,,BOSCH,S570D ,1102303
0,Mercedes-Benz,560SEL,560SEL,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,560SEL,560SEL,GASOLINA,2000-,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,560SEL,560SEL,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,560SEL,560SEL,GASOLINA,2000-2005,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,560SEL,560SEL,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,560SEL,560SEL,GASOLINA,2006+,ETNA,S-1215 PL ,1845802
0,Mercedes-Benz,560SEL,560SEL,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,560SEL,560SEL,,,ETNA,S-1215 PL ,1845799
0,Mercedes-Benz,560SEL,560SEL,GASOLINA,,BOSCH,S570D ,1102303
0,Mercedes-Benz,600SEC,600SEC,GASOLINA,2000-,CAPSA,15MBI,1497596
0,Mercedes-Benz,600SEC,600SEC,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,600SEC,600SEC,GASOLINA,2000-2005,CAPSA,15MBI,1497596
0,Mercedes-Benz,600SEC,600SEC,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,600SEC,600SEC,GASOLINA,2006+,CAPSA,15MBI,1497596
0,Mercedes-Benz,600SEC,600SEC,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,Mercedes-Benz,600SEC,600SEC,,,BOSCH,  S570D,1102303
0,Mercedes-Benz,600SEC,600SEC,,,CAPSA,15MBI,1497596
0,Mercedes-Benz,600SEC,600SEC,,,ETNA,S-1215 PL,1845799
0,Mercedes-Benz,600SEC,600SEC,GASOLINA,,BOSCH,S570D ,1102303
0,FIAT,70S,70S,GASOLINA,2000-,CAPSA,11WI / 13WI,1409603 / 140962X
0,FIAT,70S,70S,GASOLINA,2000-,ETNA,W-11 PRO / W-13 PRO,1898213 / 222305
0,FIAT,70S,70S,GASOLINA,2000-2005,CAPSA,11WI / 13WI,1409603 / 140962X
0,FIAT,70S,70S,GASOLINA,2000-2005,ETNA,W-11 PRO / W-13 PRO,1898213 / 222305
0,FIAT,70S,70S,GASOLINA,2006+,CAPSA,11WI / 13WI,1409603 / 140962X
0,FIAT,70S,70S,GASOLINA,2006+,ETNA,W-11 PRO / W-13 PRO,1898213 / 222305
0,FIAT,70S,70S,,,ENERJET,11W63 /  13W75,1862928 - 1839632
0,FIAT,70S,70S,,,BOSCH,  S455D,118315X
0,FIAT,70S,70S,,,ETNA,W-11 PRO / W-13 PRO,1283022 / 222291
0,FIAT,70S,70S,,,CAPSA,13WI,140962X
0,FIAT,70S,70S,GASOLINA,,BOSCH,  S455D /  S560D,118315X /  1102273
0,BMW,840CI,840CI,GASOLINA,2000-,CAPSA,15MBI,1497896
0,BMW,840CI,840CI,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,BMW,840CI,840CI,GASOLINA,2000-2005,CAPSA,15MBI,1497896
0,BMW,840CI,840CI,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,BMW,840CI,840CI,GASOLINA,2006+,CAPSA,15MBI,1497896
0,BMW,840CI,840CI,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,BMW,840CI,840CI,,,ENERJET,15MB90,1862936
0,BMW,840CI,840CI,,,CAPSA,15MBI,1497596
0,BMW,840CI,840CI,,,ETNA,S-1215 PL,1845799
0,BMW,840CI,840CI,GASOLINA,,BOSCH,S570D ,1102303
0,BMW,850CI,850CI,GASOLINA,2000-,CAPSA,15MBI,1497896
0,BMW,850CI,850CI,GASOLINA,2000-,ETNA,S-1215 PL,1845802
0,BMW,850CI,850CI,GASOLINA,2000-2005,CAPSA,15MBI,1497896
0,BMW,850CI,850CI,GASOLINA,2000-2005,ETNA,S-1215 PL,1845802
0,BMW,850CI,850CI,GASOLINA,2006+,CAPSA,15MBI,1497896
0,BMW,850CI,850CI,GASOLINA,2006+,ETNA,S-1215 PL,1845802
0,BMW,850CI,850CI,,,ENERJET,15MB90,1862936
0,BMW,850CI,850CI,,,CAPSA,15MBI,1497596
0,BMW,850CI,850CI,,,ETNA,S-1215 PL,1845799
0,BMW,850CI,850CI,GASOLINA,,BOSCH,S570D ,1102303
0,JAC,A0,A0,GASOLINA,,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,AUDI,A3 1.8,A3 1.8,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A3 1.8  TURBO,A3 1.8  TURBO,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A3 2.0L DIESEL,A3 2.0L DIESEL,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A3 3.2L ,A3 3.2L ,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A318,A3 1.8,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A318,A3 1.8,GASOLINA,2000-,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A318,A3 1.8,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A318,A3 1.8,GASOLINA,2000-2005,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A318,A3 1.8,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A318,A3 1.8,GASOLINA,2006+,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A318,A3 1.8,,,ENERJET,11W63 - 13W75,1862928 - 1839632
0,AUDI,A318,A3 1.8,,,CAPSA,13WI,140962X
0,AUDI,A318,A3 1.8,,,ETNA,W-13 PL / S-1215 PL,1845780 / 1845800
0,AUDI,A318TURBO,A3 1.8  TURBO,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A318TURBO,A3 1.8  TURBO,GASOLINA,2000-,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A318TURBO,A3 1.8  TURBO,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A318TURBO,A3 1.8  TURBO,GASOLINA,2000-2005,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A318TURBO,A3 1.8  TURBO,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A318TURBO,A3 1.8  TURBO,GASOLINA,2006+,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A318TURBO,A3 1.8  TURBO,,,ENERJET,11W63 - 13W75,1862928 - 1839632
0,AUDI,A318TURBO,A3 1.8  TURBO,,,CAPSA,13WI,140962X
0,AUDI,A318TURBO,A3 1.8  TURBO,,,ETNA,W-13 PL / S-1215 PL,1845780 / 1845799
0,AUDI,A320LDIESEL,A3 2.0L DIESEL,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A320LDIESEL,A3 2.0L DIESEL,GASOLINA,2000-,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A320LDIESEL,A3 2.0L DIESEL,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A320LDIESEL,A3 2.0L DIESEL,GASOLINA,2000-2005,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A320LDIESEL,A3 2.0L DIESEL,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A320LDIESEL,A3 2.0L DIESEL,GASOLINA,2006+,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A320LDIESEL,A3 2.0L DIESEL,,,CAPSA,13WI,140962X
0,AUDI,A320LDIESEL,A3 2.0L DIESEL,,,ETNA,W-13 PL / S-1215 PL,1845780 / 1845801
0,AUDI,A332L,A3 3.2L ,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A332L,A3 3.2L ,GASOLINA,2000-,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A332L,A3 3.2L ,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A332L,A3 3.2L ,GASOLINA,2000-2005,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A332L,A3 3.2L ,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A332L,A3 3.2L ,GASOLINA,2006+,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A332L,A3 3.2L ,,,CAPSA,13WI,140962X
0,AUDI,A332L,A3 3.2L ,,,ETNA,W-13 PL / S-1215 PL,1845780 / 1845801
0,AUDI,A4,A4,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A4,A4,GASOLINA,2000-,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A4,A4,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A4,A4,GASOLINA,2000-2005,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A4,A4,GASOLINA,2006+,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A4,A4,GASOLINA,2006+,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A4,A4,,,ENERJET,11W63 - 13W75,1862928 - 1839632
0,AUDI,A4,A4,,,CAPSA,13WI,140962X
0,AUDI,A4,A4,,,ETNA,W-13 PL / S-1215 PL,1845780 / 1845799
0,AUDI,A4,A4,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A4 1.8  SEDAN,A4 1.8  SEDAN,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A4 1.8  TURBO,A4 1.8  TURBO,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A4 2.8,A4 2.8,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A4 3.2L,A4 3.2L,GASOLINA,,BOSCH,S570D ,1102303
0,AUDI,A418SEDAN,A4 1.8  SEDAN,GASOLINA,2000-,CAPSA,13WI / 15MBI,140962X / 1497596
0,AUDI,A418SEDAN,A4 1.8  SEDAN,GASOLINA,2000-,ETNA,W-13 PL / S-1215 PL,1845799/ 1845802
0,AUDI,A418SEDAN,A4 1.8  SEDAN,GASOLINA,2000-2005,CAPSA,13WI / 15MBI,140962X / 1497596
